CUST_ID,AREA_CODE,MINUTES_CURR_MONTH,MINUTES_PREV_MONTH,MINUTES_3MONTHS_AGO,CUST_MOS,LONGDIST_FLAG,CALLWAITING_FLAG,NUM_LINES,VOICEMAIL_FLAG,MOBILE_PLAN,CONVERGENT_BILLING,GENDER,INCOME,PHONE_PLAN,EDUCATION,TOT_MINUTES_USAGE,CHURNER
757,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1741,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,yes
1742,21750,7543,16754,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,24895,yes
1743,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1744,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1745,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
780,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1747,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,yes
1748,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,yes
1749,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1750,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1751,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1752,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,yes
1753,21750,4567,3534,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,8245,yes
1754,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1755,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,yes
1756,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
803,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1758,10040,9,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,2354,yes
1759,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1760,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1761,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1762,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
826,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1764,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,yes
1765,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1766,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1767,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1768,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
325,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1770,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1771,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1772,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1773,45987,88,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,158,no
343,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1775,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1776,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1777,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
1778,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,yes
1779,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
366,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1781,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,Bachelors,3344,yes
1782,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1783,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1784,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1785,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
389,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1787,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1788,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1789,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1790,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1791,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
412,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1281,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1282,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1283,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1284,36785,97,5587,4693,8,0,0,1,0,1,Yes,M,34005,Euro-Zone,PhD,10377,yes
1285,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
435,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1287,10040,99,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1288,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1289,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1290,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1291,15563,10,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1754,yes
1292,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1293,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1294,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1295,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1296,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
596,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1298,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,PhD,3344,yes
1299,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1300,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1301,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1302,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
619,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1304,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1305,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1306,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1307,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1308,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1102,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1310,10040,145,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1311,21750,5,150,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,230,no
1312,36785,100,9,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,169,yes
1313,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1314,15563,1004,4,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1952,no
1315,10040,565,200,650,14,1,1,1,1,1,No,M,33000,National,Masters,1415,no
1316,21750,333,130,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,607,yes
1317,55166,550,55,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1105,no
1318,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1319,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1125,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1321,10040,999,900,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3044,yes
1322,21750,5,55,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,61,yes
1323,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Masters,1031,no
1324,36785,55,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1177,no
1325,45987,600,366,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1364,yes
1148,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1327,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1328,21750,7543,16754,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,24895,yes
1329,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1330,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1331,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
849,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1333,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1334,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1335,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1336,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1337,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1338,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1339,21750,4567,3534,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,8245,yes
1340,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1341,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,yes
1342,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
872,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1344,10040,9,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,2354,yes
1345,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1346,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1347,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1348,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
895,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1350,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1351,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1352,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1353,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1354,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
918,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1356,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1357,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1358,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1359,45987,88,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,158,no
941,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1361,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1362,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1363,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
1364,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,yes
1365,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
946,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1367,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,Bachelors,3344,yes
1368,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1369,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1370,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1371,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
964,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1373,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1374,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1375,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1376,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1377,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
987,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1379,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1380,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1381,36785,33,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,183,yes
1382,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1383,15563,10000,8000,944,26,1,1,3,1,1,Yes,M,225000,National,PhD,18944,yes
1384,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1385,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1386,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
1387,36785,6000,7899,630,36,0,0,2,1,0,Yes,M,145000,Euro-Zone,Post Primary,14529,yes
1388,45987,7800,5000,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,12824,yes
1010,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1390,10040,9999,12456,1145,3,1,1,2,1,1,No,M,80000,Euro-Zone,Bachelors,23600,yes
1391,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1392,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1393,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1394,45987,6000,4563,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,10961,yes
1033,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1396,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1397,21750,12000,8000,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,20598,yes
1398,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1399,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1400,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1056,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1402,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1403,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1404,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1405,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1406,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1407,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1408,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1537,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1538,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1079,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1540,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1541,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1542,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1543,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1544,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1545,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1546,21750,4567,3534,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,8245,yes
1547,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1548,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1549,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1153,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1551,10040,9,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,2354,yes
1552,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1553,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1554,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1555,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1171,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1557,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1558,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1559,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1560,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1561,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1194,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1563,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1564,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1565,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1566,45987,88,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,158,no
1217,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1568,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1569,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1570,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1571,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1572,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1240,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1574,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,Bachelors,3344,yes
1575,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1576,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1577,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1578,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
1263,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1580,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1581,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1582,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1583,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1584,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
1424,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1586,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1587,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1588,36785,33,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,183,yes
1589,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1590,15563,10000,8000,944,26,1,1,3,1,1,Yes,M,225000,National,PhD,18944,yes
1591,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1592,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1593,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
1594,36785,6000,7899,630,36,0,0,2,1,0,Yes,M,145000,Euro-Zone,Post Primary,14529,yes
1595,45987,7800,5000,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,12824,yes
1447,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1597,10040,9999,12456,1145,3,1,1,2,1,1,No,M,80000,Euro-Zone,Bachelors,23600,no
1598,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1599,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1600,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1921,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1922,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1923,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
1470,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1925,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1926,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1927,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1928,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1929,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
1493,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1931,10040,145,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1932,21750,5,150,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,230,no
1933,36785,100,9,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,169,yes
1934,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1935,15563,1004,4,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1952,no
1936,10040,565,200,650,14,1,1,1,1,1,No,M,33000,National,Masters,1415,no
1937,21750,333,130,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,607,yes
1938,55166,550,55,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1105,yes
1939,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,yes
1940,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1516,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1942,10040,999,900,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3044,no
1943,21750,5,55,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,61,yes
1944,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Masters,1031,no
1945,36785,55,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1177,no
1946,45987,600,366,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1364,yes
1608,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1948,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1949,21750,7543,16754,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,24895,yes
1950,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1951,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1952,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1631,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1954,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1955,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1956,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1957,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1958,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1959,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1960,21750,4567,3534,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,8245,yes
1961,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1962,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1963,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1654,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1965,10040,9,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,2354,no
1966,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1967,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1968,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1969,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1677,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1971,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1972,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1973,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1974,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1975,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1700,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1977,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1978,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1979,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1980,45987,88,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,158,no
1723,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1982,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1983,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
